DrugID,DiseaseID
DB01592,MESH:D000740
DB00389,MESH:D000740
DB01204,MESH:D000740
DB00863,MESH:D000740
DB01110,MESH:D000740
DB00328,MESH:D000740
DB00541,MESH:D000740
DB00915,MESH:D000740
DB01248,MESH:D000740
DB00653,MESH:D000740
DB00999,MESH:D000740
DB00694,MESH:D000740
DB06151,MESH:D000740
DB01099,MESH:D000740
DB00916,MESH:D000740
DB01128,MESH:D000740
DB01235,MESH:D000740
DB00625,MESH:D000740
DB00480,MESH:D000740
DB00445,MESH:D000740
DB00361,MESH:D000740
DB11081,MESH:D000740
DB00162,MESH:D000740
DB00877,MESH:D000740
DB01030,MESH:D000740
DB01101,MESH:D000740
DB00812,MESH:D000740
DB00550,MESH:D000740
DB00564,MESH:D000740
DB00293,MESH:D000740
DB00762,MESH:D000740
DB00544,MESH:D000740
DB00252,MESH:D000740
DB00319,MESH:D000740
DB07565,MESH:D000740
DB00649,MESH:D000740
DB00188,MESH:D000740
DB00448,MESH:D000740
DB00338,MESH:D000740
DB00907,MESH:D000740
DB01056,MESH:D000740
DB00309,MESH:D000740
DB00307,MESH:D000740
DB01076,MESH:D000740
DB01119,MESH:D000740
DB00115,MESH:D000740
DB00643,MESH:D000740
DB01029,MESH:D000740
DB00316,MESH:D000740
DB00584,MESH:D000740
DB00746,MESH:D000740
DB01254,MESH:D000740
DB00127,MESH:D000740
DB00678,MESH:D000740
DB00997,MESH:D000740
DB00499,MESH:D000740
DB00262,MESH:D000740
DB00182,MESH:D000740
DB01168,MESH:D000740
DB00399,MESH:D000740
DB00136,MESH:D000740
DB00400,MESH:D000740
DB00993,MESH:D000740
DB00318,MESH:D000740
DB00313,MESH:D000740
DB01181,MESH:D000740
DB01216,MESH:D000740
DB00158,MESH:D000740
DB00864,MESH:D000740
DB00938,MESH:D000740
DB00531,MESH:D000740
DB01206,MESH:D000740
DB00750,MESH:D000740
DB01328,MESH:D000740
DB00943,MESH:D000740
DB00987,MESH:D000740
DB00795,MESH:D000740
DB05088,MESH:D000740
DB01035,MESH:D000740
DB01033,MESH:D000740
DB01394,MESH:D000740
DB01053,MESH:D000740
DB00238,MESH:D000740
DB00811,MESH:D000740
DB01330,MESH:D000740
DB00208,MESH:D000740
DB12783,MESH:D000740
DB00563,MESH:D000740
DB01159,MESH:D000740
DB00451,MESH:D000740
DB00495,MESH:D000740
DB01087,MESH:D000740
DB01229,MESH:D000740
DB00945,MESH:D000740
DB00250,MESH:D000740
DB09130,MESH:D000740
DB01118,MESH:D000740
DB03783,MESH:D000740
DB01234,MESH:D000740
DB00458,MESH:D000740
DB00642,MESH:D000740
DB00224,MESH:D000740
DB00970,MESH:D000740
DB00861,MESH:D000740
DB00860,MESH:D000740
DB09073,MESH:D000740
DB00688,MESH:D000740
DB00312,MESH:D000740
DB00220,MESH:D000740
DB08844,MESH:D000740
DB01045,MESH:D000740
DB04630,MESH:D000740
DB00422,MESH:D000740
DB00635,MESH:D000740
DB00242,MESH:D000740
DB00968,MESH:D000740
DB01075,MESH:D000740
DB00619,MESH:D000740
DB01169,MESH:D000740
DB08804,MESH:D000740
DB00317,MESH:D000740
DB00788,MESH:D000740
DB01196,MESH:D000740
DB00126,MESH:D000740
DB00982,MESH:D000740
DB00501,MESH:D000740
DB00441,MESH:D000740
DB02709,MESH:D000740
DB00588,MESH:D000740
DB00773,MESH:D000740
DB01206,MESH:D000741
DB00480,MESH:D000741
DB01045,MESH:D000741
DB00242,MESH:D000741
DB00722,MESH:D000741
DB00371,MESH:D000741
DB00951,MESH:D000741
DB00585,MESH:D000741
DB00313,MESH:D000741
DB00795,MESH:D000741
DB00573,MESH:D000741
DB01114,MESH:D000741
DB00363,MESH:D000741
DB00635,MESH:D000741
DB00252,MESH:D000741
DB00244,MESH:D000741
DB00758,MESH:D000741
DB00605,MESH:D000741
DB00819,MESH:D000741
DB01147,MESH:D000741
DB00091,MESH:D000741
DB00997,MESH:D000741
DB14509,MESH:D000741
DB00608,MESH:D000741
DB00788,MESH:D000741
DB00524,MESH:D000741
DB00812,MESH:D000741
DB01356,MESH:D000741
DB00550,MESH:D000741
DB08804,MESH:D000741
DB00564,MESH:D000741
DB01099,MESH:D000741
DB04817,MESH:D000741
DB00205,MESH:D000741
DB13954,MESH:D000741
DB00518,MESH:D000741
DB01406,MESH:D000741
DB09121,MESH:D000741
DB00250,MESH:D000741
DB01056,MESH:D000741
DB00358,MESH:D000741
DB01082,MESH:D000741
DB00544,MESH:D000741
DB01174,MESH:D000741
DB00593,MESH:D000741
DB00531,MESH:D000741
DB00698,MESH:D000741
DB00759,MESH:D000741
DB01026,MESH:D000741
DB00563,MESH:D000741
DB00993,MESH:D000741
DB00208,MESH:D000741
DB00158,MESH:D000741
DB00586,MESH:D000741
DB00409,MESH:D000741
DB00845,MESH:D000741
DB00959,MESH:D000741
DB00554,MESH:D000741
DB00787,MESH:D000741
DB00431,MESH:D000741
DB00328,MESH:D000741
DB00233,MESH:D000741
DB01050,MESH:D000741
DB00501,MESH:D000741
DB00389,MESH:D000741
DB00301,MESH:D000741
DB00850,MESH:D000741
DB00446,MESH:D000741
DB00281,MESH:D000741
DB01115,MESH:D000741
DB00908,MESH:D000741
DB01103,MESH:D000741
DB01234,MESH:D000741
DB00703,MESH:D000741
DB00472,MESH:D000741
DB00763,MESH:D000741
DB00806,MESH:D000741
DB00532,MESH:D000741
DB00694,MESH:D000741
DB00908,MESH:D000743
DB00647,MESH:D000743
DB00247,MESH:D000743
DB01118,MESH:D000743
DB00850,MESH:D000743
DB00968,MESH:D000743
DB01045,MESH:D000743
DB01332,MESH:D000743
DB01016,MESH:D000743
DB01327,MESH:D000743
DB00290,MESH:D000743
DB03783,MESH:D000743
DB00776,MESH:D000743
DB00468,MESH:D000743
DB00233,MESH:D000743
DB00997,MESH:D000743
DB00091,MESH:D000743
DB00959,MESH:D000743
DB00477,MESH:D000743
DB00863,MESH:D000743
DB01326,MESH:D000743
DB01147,MESH:D000743
DB00252,MESH:D000743
DB01592,MESH:D000743
DB01212,MESH:D000743
DB00995,MESH:D000743
DB01438,MESH:D000743
DB00682,MESH:D000743
DB00951,MESH:D000743
DB01603,MESH:D000743
DB00456,MESH:D000743
DB01330,MESH:D000743
DB00331,MESH:D000743
DB00578,MESH:D000743
DB00907,MESH:D000743
DB00759,MESH:D000743
DB00448,MESH:D000743
DB01329,MESH:D000743
DB00338,MESH:D000743
DB00867,MESH:D000743
DB00493,MESH:D000743
DB00563,MESH:D000743
DB09555,MESH:D000743
DB01053,MESH:D000743
DB00749,MESH:D000743
DB00811,MESH:D000743
DB01124,MESH:D000743
DB00415,MESH:D000743
DB00608,MESH:D000743
DB01112,MESH:D000743
DB00883,MESH:D000743
DB00438,MESH:D000743
DB00531,MESH:D000743
DB00738,MESH:D000743
DB01060,MESH:D000743
DB00316,MESH:D000743
DB00190,MESH:D000743
DB00205,MESH:D000743
DB00500,MESH:D000743
DB00544,MESH:D000743
DB01331,MESH:D000743
DB01086,MESH:D000743
DB01275,MESH:D000743
DB00564,MESH:D000743
DB00330,MESH:D000743
DB00162,MESH:D000743
DB00784,MESH:D000743
DB00158,MESH:D000743
DB01174,MESH:D000743
DB01140,MESH:D000743
DB00255,MESH:D000743
DB00864,MESH:D000743
DB00319,MESH:D000743
DB00861,MESH:D000743
DB00445,MESH:D000743
DB00586,MESH:D000743
DB00929,MESH:D000743
DB00554,MESH:D000743
DB01131,MESH:D000743
DB00695,MESH:D000743
DB00574,MESH:D000743
DB00672,MESH:D000743
DB00550,MESH:D000743
DB01032,MESH:D000743
DB00227,MESH:D000743
DB00698,MESH:D000743
DB00788,MESH:D000743
DB00188,MESH:D000743
DB01087,MESH:D000743
DB00537,MESH:D000743
DB00845,MESH:D000743
DB00390,MESH:D000743
DB00848,MESH:D000743
DB00795,MESH:D000743
DB00250,MESH:D000743
DB00224,MESH:D000743
DB01426,MESH:D000743
DB01142,MESH:D000743
DB00441,MESH:D000743
DB00860,MESH:D000743
DB00242,MESH:D000743
DB00301,MESH:D000743
DB01115,MESH:D000743
DB00501,MESH:D000743
DB00605,MESH:D000743
DB01005,MESH:D000743
DB01050,MESH:D000743
DB01035,MESH:D000743
DB00461,MESH:D000743
DB00328,MESH:D000743
DB00313,MESH:D000743
DB00635,MESH:D000743
DB00440,MESH:D000743
DB00945,MESH:D000743
DB01235,MESH:D000743
DB00675,MESH:D000743
DB00688,MESH:D000743
DB00319,MESH:D000744
DB01165,MESH:D000744
DB00313,MESH:D000744
DB01035,MESH:D000744
DB00358,MESH:D000744
DB00811,MESH:D000744
DB00778,MESH:D000744
DB00870,MESH:D000744
DB01082,MESH:D000744
DB01017,MESH:D000744
DB00544,MESH:D000744
DB00384,MESH:D000744
DB00860,MESH:D000744
DB00607,MESH:D000744
DB01212,MESH:D000744
DB00999,MESH:D000744
DB00746,MESH:D000744
DB00242,MESH:D000744
DB00417,MESH:D000744
DB00679,MESH:D000744
DB01406,MESH:D000744
DB01235,MESH:D000744
DB00451,MESH:D000744
DB00688,MESH:D000744
DB01053,MESH:D000744
DB00480,MESH:D000744
DB01033,MESH:D000744
DB00500,MESH:D000744
DB00784,MESH:D000744
DB01060,MESH:D000744
DB00537,MESH:D000744
DB00338,MESH:D000744
DB01032,MESH:D000744
DB00672,MESH:D000744
DB00908,MESH:D000744
DB00091,MESH:D000744
DB00343,MESH:D000744
DB00563,MESH:D000744
DB00759,MESH:D000744
DB01050,MESH:D000744
DB00968,MESH:D000744
DB00586,MESH:D000744
DB00599,MESH:D000744
DB00477,MESH:D000744
DB00531,MESH:D000744
DB00252,MESH:D000744
DB00250,MESH:D000744
DB01607,MESH:D000744
DB00741,MESH:D000744
DB00635,MESH:D000744
DB00713,MESH:D000744
DB00573,MESH:D000744
DB01026,MESH:D000744
DB04821,MESH:D000744
DB00554,MESH:D000744
DB00158,MESH:D000744
DB01405,MESH:D000744
DB12783,MESH:D000744
DB00605,MESH:D000744
DB00501,MESH:D000744
DB00389,MESH:D000744
DB00795,MESH:D000748
DB00115,MESH:D000748
DB09256,MESH:D000748
DB00205,MESH:D000748
DB00977,MESH:D000748
DB00252,MESH:D000748
DB00863,MESH:D000748
DB00158,MESH:D000748
DB00993,MESH:D000748
DB00649,MESH:D000748
DB00313,MESH:D000748
DB00709,MESH:D000748
DB00531,MESH:D000748
DB00495,MESH:D000748
DB01005,MESH:D000748
DB00945,MESH:D000748
DB00544,MESH:D000748
DB00531,MESH:D000749
DB00627,MESH:D000749
DB00252,MESH:D000749
DB00738,MESH:D000749
DB00339,MESH:D000749
DB14509,MESH:D000749
DB00860,MESH:D000749
DB00158,MESH:D000749
DB01394,MESH:D000749
DB00563,MESH:D000749
DB00977,MESH:D000749
DB00698,MESH:D000749
DB00544,MESH:D000749
DB00787,MESH:D000749
DB00384,MESH:D000749
DB00126,MESH:D000749
DB00759,MESH:D000749
DB00205,MESH:D000749
DB00993,MESH:D000749
DB00331,MESH:D000749
DB00115,MESH:D000749
DB01174,MESH:D000749
DB00608,MESH:D000749
DB00794,MESH:D000749
DB00914,MESH:D000749
DB01131,MESH:D000749
DB00795,MESH:D000749
DB00688,MESH:D000751
DB00993,MESH:D000753
DB00168,MESH:D000755
DB01005,MESH:D000755
DB00959,MESH:D000755
DB00806,MESH:D000755
DB00454,MESH:D000755
DB00497,MESH:D000755
DB14001,MESH:D000755
DB00746,MESH:D000755
DB01229,MESH:D000755
DB00158,MESH:D000755
DB00327,MESH:D000755
DB00844,MESH:D000755
DB00635,MESH:D000755
DB01593,MESH:D000755
DB00181,MESH:D000755
DB01234,MESH:D000756
DB00165,MESH:D000756
DB00537,MESH:D000756
DB00233,MESH:D000756
DB00396,MESH:D000756
DB00158,MESH:D000756
DB00806,MESH:D000756
DB01143,MESH:D000756
DB01592,MESH:D000756
DB00126,MESH:D000756
DB02703,MESH:D000756
DB00114,MESH:D000756
DB00446,MESH:D000756
DB01045,MESH:D000756
DB01181,MESH:D000756
DB00339,MESH:D000756
DB00951,MESH:D000756
DB01356,MESH:D000757
DB00158,MESH:D000757
DB00333,MESH:D000757
DB01041,MESH:D000757
DB00928,MESH:D000757
DB00255,MESH:D000782
DB00655,MESH:D000782
DB01394,MESH:D000782
DB01174,MESH:D000782
DB00570,MESH:D000782
DB00783,MESH:D000782
DB01229,MESH:D000782
DB04930,MESH:D000782
DB00770,MESH:D000783
DB01164,MESH:D000783
DB00136,MESH:D000783
DB01394,MESH:D000783
DB01452,MESH:D000783
DB00907,MESH:D000783
DB00328,MESH:D000783
DB00959,MESH:D000783
DB00531,MESH:D000783
DB00182,MESH:D000783
DB00571,MESH:D000783
DB00907,MESH:D000784
DB00682,MESH:D000784
DB00182,MESH:D000784
DB00945,MESH:D000784
DB01577,MESH:D000784
DB00335,MESH:D000787
DB01074,MESH:D000787
DB00636,MESH:D000787
DB01001,MESH:D000787
DB00586,MESH:D000787
DB00509,MESH:D000787
DB00625,MESH:D000787
DB00829,MESH:D000787
DB00672,MESH:D000787
DB00208,MESH:D000787
DB00482,MESH:D000787
DB00320,MESH:D000787
DB01115,MESH:D000787
DB00435,MESH:D000787
DB00834,MESH:D000787
DB00975,MESH:D000787
DB01119,MESH:D000787
DB01223,MESH:D000787
DB00343,MESH:D000787
DB01138,MESH:D000787
DB00541,MESH:D000787
DB00752,MESH:D000787
DB00270,MESH:D000787
DB01118,MESH:D000787
DB00220,MESH:D000787
DB08964,MESH:D000787
DB01388,MESH:D000787
DB00007,MESH:D000787
DB00841,MESH:D000787
DB00997,MESH:D000787
DB01580,MESH:D000787
DB00531,MESH:D000787
DB00412,MESH:D000787
DB04880,MESH:D000787
DB00773,MESH:D000787
DB09282,MESH:D000787
DB00668,MESH:D000787
DB00309,MESH:D000787
DB00401,MESH:D000787
DB01088,MESH:D000787
DB01373,MESH:D000787
DB00852,MESH:D000787
DB00243,MESH:D000787
DB00381,MESH:D000787
DB01244,MESH:D000787
DB00373,MESH:D000787
DB00290,MESH:D000787
DB01240,MESH:D000787
DB00598,MESH:D000787
DB01340,MESH:D000787
DB00624,MESH:D000787
DB00178,MESH:D000787
DB00692,MESH:D000787
DB00570,MESH:D000787
DB01183,MESH:D000787
DB00860,MESH:D000787
DB00867,MESH:D000787
DB00907,MESH:D000787
DB01095,MESH:D000787
DB00390,MESH:D000787
DB00388,MESH:D000787
DB01275,MESH:D000787
DB00572,MESH:D000787
DB01101,MESH:D000787
DB01136,MESH:D000787
DB00960,MESH:D000787
DB06709,MESH:D000787
DB01221,MESH:D000787
DB00457,MESH:D000787
DB00727,MESH:D000787
DB00696,MESH:D000787
DB00669,MESH:D000787
DB00489,MESH:D000787
DB00321,MESH:D000787
DB01064,MESH:D000787
DB00622,MESH:D000787
DB00871,MESH:D000787
DB00999,MESH:D000787
DB01023,MESH:D000787
DB09242,MESH:D000787
DB00571,MESH:D000787
DB01193,MESH:D000787
DB00328,MESH:D000787
DB01268,MESH:D000787
DB00883,MESH:D000787
DB00544,MESH:D000787
DB00195,MESH:D000787
DB00361,MESH:D000787
DB00264,MESH:D000787
DB09220,MESH:D000787
DB01020,MESH:D000787
DB00594,MESH:D000787
DB00612,MESH:D000787
DB09069,MESH:D000787
DB00661,MESH:D000787
DB00945,MESH:D000787
DB00866,MESH:D000787
DB00945,MESH:D000789
DB00669,MESH:D000789
DB00727,MESH:D000789
DB00544,MESH:D000789
DB01577,MESH:D000789
DB00755,MESH:D000789
DB00343,MESH:D000789
DB01115,MESH:D000789
DB06151,MESH:D000789
DB00959,MESH:D000789
DB00907,MESH:D000789
DB01075,MESH:D000799
DB00722,MESH:D000799
DB00795,MESH:D000799
DB04743,MESH:D000799
DB00938,MESH:D000799
DB00270,MESH:D000799
DB00465,MESH:D000799
DB01009,MESH:D000799
DB00590,MESH:D000799
DB00734,MESH:D000799
DB00860,MESH:D000799
DB00630,MESH:D000799
DB00622,MESH:D000799
DB00396,MESH:D000799
DB00372,MESH:D000799
DB01406,MESH:D000799
DB01003,MESH:D000799
DB00542,MESH:D000799
DB00864,MESH:D000799
DB00961,MESH:D000799
DB00945,MESH:D000799
DB09140,MESH:D000799
DB01156,MESH:D000799
DB01087,MESH:D000799
DB00533,MESH:D000799
DB00975,MESH:D000799
DB09300,MESH:D000799
DB00750,MESH:D000799
DB00482,MESH:D000799
DB00599,MESH:D000799
DB01167,MESH:D000799
DB00586,MESH:D000799
DB00208,MESH:D000799
DB00715,MESH:D000799
DB01035,MESH:D000799
DB00177,MESH:D000799
DB00454,MESH:D000799
DB01001,MESH:D000799
DB00202,MESH:D000799
DB01115,MESH:D000799
DB00668,MESH:D000799
DB00788,MESH:D000799
DB00790,MESH:D000799
DB01086,MESH:D000799
DB00635,MESH:D000799
DB00982,MESH:D000799
DB00831,MESH:D000799
DB01196,MESH:D000799
DB00573,MESH:D000799
DB00246,MESH:D000799
DB01026,MESH:D000799
DB00244,MESH:D000799
DB01060,MESH:D000799
DB00669,MESH:D000799
DB00537,MESH:D000799
DB00472,MESH:D000799
DB00450,MESH:D000799
DB00381,MESH:D000799
DB00993,MESH:D000799
DB00563,MESH:D000799
DB00136,MESH:D000799
DB00455,MESH:D000799
DB00193,MESH:D000799
DB01029,MESH:D000799
DB00544,MESH:D000799
DB00328,MESH:D000799
DB05381,MESH:D000799
DB00519,MESH:D000799
DB00661,MESH:D000799
DB00178,MESH:D000799
DB00907,MESH:D000799
DB00714,MESH:D000799
DB00343,MESH:D000799
DB01110,MESH:D000799
DB00292,MESH:D000799
DB00886,MESH:D000799
DB00338,MESH:D000799
DB00404,MESH:D000799
DB00363,MESH:D000799
DB00852,MESH:D000799
DB00401,MESH:D000799
DB00966,MESH:D000799
DB00342,MESH:D000799
DB01147,MESH:D000799
DB01222,MESH:D000799
DB00281,MESH:D000799
DB00709,MESH:D000799
DB00227,MESH:D000799
DB00758,MESH:D000799
DB00741,MESH:D000799
DB00446,MESH:D000799
DB00302,MESH:D000799
DB00784,MESH:D000799
DB00252,MESH:D000799
DB01118,MESH:D000799
DB06151,MESH:D000799
DB00637,MESH:D000799
DB00492,MESH:D000799
DB00999,MESH:D000799
DB01050,MESH:D000799
DB00445,MESH:D000799
DB00678,MESH:D000799
DB00264,MESH:D000799
DB00608,MESH:D000799
DB00877,MESH:D000799
DB00501,MESH:D000799
DB00881,MESH:D000799
DB00959,MESH:D000799
DB00732,MESH:D000799
DB00471,MESH:D000799
DB00513,MESH:D000799
DB00727,MESH:D000799
DB01340,MESH:D000799
DB00196,MESH:D000799
DB01393,MESH:D000799
DB00554,MESH:D000799
DB00500,MESH:D000799
DB00776,MESH:D000799
DB01151,MESH:D000799
DB00916,MESH:D000799
DB00584,MESH:D000799
DB00571,MESH:D000799
DB00997,MESH:D000799
DB00316,MESH:D000799
DB00564,MESH:D000799
DB00977,MESH:D000799
DB00926,MESH:D000848
DB00755,MESH:D000848
DB00755,MESH:D000853
DB00544,MESH:D000853
DB00898,MESH:D000853
DB00698,MESH:D000853
DB01041,MESH:D000853
DB02709,MESH:D000853
DB01190,MESH:D000855
DB00584,MESH:D000855
DB06148,MESH:D000855
DB01151,MESH:D000855
DB00903,MESH:D000855
DB01181,MESH:D000855
DB00242,MESH:D000855
DB00668,MESH:D000855
DB00951,MESH:D000855
DB00316,MESH:D000855
DB01212,MESH:D000855
DB00571,MESH:D000855
DB00322,MESH:D000855
DB00250,MESH:D000855
DB01248,MESH:D000855
DB00441,MESH:D000855
DB01095,MESH:D000855
DB00252,MESH:D000855
DB00255,MESH:D000855
DB01365,MESH:D000855
DB00703,MESH:D000855
DB00206,MESH:D000855
DB01169,MESH:D000855
DB00475,MESH:D000855
DB00457,MESH:D000855
DB00458,MESH:D000855
DB00196,MESH:D000855
DB00673,MESH:D000855
DB00977,MESH:D000855
DB01393,MESH:D000855
DB00916,MESH:D000855
DB00783,MESH:D000855
DB01576,MESH:D000855
DB01234,MESH:D000855
DB00997,MESH:D000855
DB00712,MESH:D000855
DB00350,MESH:D000855
DB01275,MESH:D000855
DB00550,MESH:D000855
DB00397,MESH:D000855
DB00396,MESH:D000855
DB00715,MESH:D000855
DB00313,MESH:D000855
DB00999,MESH:D000855
DB05630,MESH:D000855
DB00531,MESH:D000855
DB00445,MESH:D000855
DB01454,MESH:D000855
DB09401,MESH:D000855
DB01356,MESH:D000855
DB00889,MESH:D000855
DB00331,MESH:D000855
DB00524,MESH:D000855
DB00197,MESH:D000855
DB00193,MESH:D000855
DB00898,MESH:D000855
DB01045,MESH:D000855
DB01068,MESH:D000855
DB00704,MESH:D000855
DB00829,MESH:D000855
DB01593,MESH:D000855
DB00215,MESH:D000855
DB00864,MESH:D000855
DB01118,MESH:D000855
DB00613,MESH:D000855
DB00968,MESH:D000855
DB00361,MESH:D000855
DB00860,MESH:D000855
DB00232,MESH:D000855
DB00679,MESH:D000855
DB00593,MESH:D000855
DB01017,MESH:D000855
DB01577,MESH:D000855
DB01233,MESH:D000855
DB00773,MESH:D000855
DB00628,MESH:D000855
DB00574,MESH:D000855
DB00822,MESH:D000855
DB00915,MESH:D000855
DB00656,MESH:D000855
DB01177,MESH:D000855
DB01105,MESH:D000855
DB00116,MESH:D000855
DB00498,MESH:D000855
DB01219,MESH:D000855
DB00295,MESH:D000855
DB00861,MESH:D000855
DB00544,MESH:D000855
DB00472,MESH:D000855
DB00945,MESH:D000855
DB14509,MESH:D000855
DB00358,MESH:D000855
DB01240,MESH:D000855
DB00993,MESH:D000855
DB00434,MESH:D000855
DB00959,MESH:D000855
DB01026,MESH:D000855
DB01035,MESH:D000855
DB00165,MESH:D000855
DB00431,MESH:D000855
DB00581,MESH:D000855
DB00482,MESH:D000855
DB00227,MESH:D000855
DB00173,MESH:D000855
DB01198,MESH:D000855
DB01115,MESH:D000855
DB00586,MESH:D000855
DB00563,MESH:D000855
DB00635,MESH:D000855
DB00819,MESH:D000855
DB00647,MESH:D000855
DB00285,MESH:D000855
DB00293,MESH:D000855
DB00363,MESH:D000855
DB00698,MESH:D000855
DB00422,MESH:D000855
DB00390,MESH:D000855
DB01229,MESH:D000855
DB00495,MESH:D000855
DB00541,MESH:D000855
DB01242,MESH:D000855
DB13954,MESH:D000855
DB01254,MESH:D000855
DB00848,MESH:D000855
DB04867,MESH:D000855
DB00572,MESH:D000855
DB00468,MESH:D000855
DB00338,MESH:D000855
DB00620,MESH:D000855
DB00262,MESH:D000855
DB00335,MESH:D000855
DB00970,MESH:D000855
DB00328,MESH:D000855
DB00182,MESH:D000855
DB00567,MESH:D000855
DB00784,MESH:D000855
DB00334,MESH:D000856
DB00860,MESH:D000856
DB01234,MESH:D000856
DB00752,MESH:D000856
DB00982,MESH:D000857
DB00778,MESH:D000857
DB00211,MESH:D000857
DB01172,MESH:D000857
DB01077,MESH:D000857
DB00390,MESH:D000857
DB01115,MESH:D000857
DB01221,MESH:D000857
DB01593,MESH:D000857
DB00277,MESH:D000857
DB00763,MESH:D000857
DB00987,MESH:D000857
DB00443,MESH:D000857
DB00394,MESH:D000857
DB00338,MESH:D000857
DB00907,MESH:D000857
DB00281,MESH:D000857
DB01211,MESH:D000857
DB01017,MESH:D000857
DB00343,MESH:D000857
DB00171,MESH:D000857
DB00541,MESH:D000857
DB01118,MESH:D000857
DB01060,MESH:D000857
DB00282,MESH:D000857
DB00479,MESH:D000857
DB00339,MESH:D000857
DB01236,MESH:D000857
DB00215,MESH:D000857
DB01082,MESH:D000857
DB00227,MESH:D000857
DB01006,MESH:D000858
DB00977,MESH:D000858
DB08882,MESH:D000858
DB00882,MESH:D000858
DB00683,MESH:D000860
DB00290,MESH:D000860
DB00829,MESH:D000860
DB00574,MESH:D000860
DB01956,MESH:D000860
DB00321,MESH:D000860
DB01205,MESH:D000860
DB00328,MESH:D000860
DB00819,MESH:D000860
DB00550,MESH:D000860
DB00388,MESH:D000860
DB00605,MESH:D000860
DB00608,MESH:D000860
DB00368,MESH:D000860
DB01183,MESH:D000860
DB00297,MESH:D000860
DB00921,MESH:D000860
DB00813,MESH:D000860
DB01452,MESH:D000860
DB00404,MESH:D000860
DB00770,MESH:D000860
DB00797,MESH:D000860
DB00818,MESH:D000860
DB00454,MESH:D000860
DB00949,MESH:D000860
DB01339,MESH:D000860
DB00811,MESH:D000860
DB01064,MESH:D000860
DB00437,MESH:D000860
DB00318,MESH:D000860
DB00435,MESH:D000860
DB02709,MESH:D000860
DB01054,MESH:D000860
DB01182,MESH:D000860
DB01236,MESH:D000860
DB00561,MESH:D000860
DB01221,MESH:D000860
DB00281,MESH:D000860
DB00295,MESH:D000860
DB00184,MESH:D000860
DB00996,MESH:D000860
DB00393,MESH:D000860
DB00802,MESH:D000860
DB00316,MESH:D000860
DB00584,MESH:D000860
DB00229,MESH:D000860
DB00333,MESH:D000860
DB00325,MESH:D000860
DB00441,MESH:D000860
DB00727,MESH:D000860
DB00753,MESH:D000860
DB00968,MESH:D000860
DB00434,MESH:D000860
DB00871,MESH:D000860
DB00421,MESH:D000860
DB00661,MESH:D000860
DB00544,MESH:D000860
DB01544,MESH:D000860
DB01174,MESH:D000860
DB01337,MESH:D000860
DB00343,MESH:D000860
DB09140,MESH:D000860
DB00907,MESH:D000987
DB01577,MESH:D000987
DB00624,MESH:D000987
DB00554,MESH:D001002
DB00224,MESH:D001002
DB00158,MESH:D001002
DB00812,MESH:D001002
DB00975,MESH:D001002
DB00415,MESH:D001002
DB01159,MESH:D001002
DB01053,MESH:D001002
DB01045,MESH:D001002
DB00359,MESH:D001002
DB01181,MESH:D001002
DB00343,MESH:D001002
DB01060,MESH:D001002
DB09462,MESH:D001002
DB00328,MESH:D001002
DB00945,MESH:D001002
DB00498,MESH:D001002
DB00586,MESH:D001002
DB00290,MESH:D001002
DB01241,MESH:D001002
DB00595,MESH:D001002
DB01212,MESH:D001002
DB00610,MESH:D001002
DB00819,MESH:D001002
DB00331,MESH:D001002
DB00501,MESH:D001002
DB00451,MESH:D001002
DB01603,MESH:D001002
DB00456,MESH:D001002
DB00439,MESH:D001002
DB01115,MESH:D001002
DB00445,MESH:D001002
DB00563,MESH:D001002
DB01242,MESH:D001002
DB01028,MESH:D001002
DB00228,MESH:D001002
DB00330,MESH:D001002
DB00295,MESH:D001002
DB01394,MESH:D001002
DB00907,MESH:D001002
DB00368,MESH:D001002
DB00316,MESH:D001002
DB01426,MESH:D001002
DB00584,MESH:D001002
DB00727,MESH:D001002
DB00678,MESH:D001002
DB00851,MESH:D001005
DB00544,MESH:D001005
DB00252,MESH:D001006
DB00745,MESH:D001008
DB01242,MESH:D001008
DB01151,MESH:D001008
DB00557,MESH:D001008
DB01156,MESH:D001008
DB00661,MESH:D001008
DB00428,MESH:D001008
DB00285,MESH:D001008
DB00349,MESH:D001008
DB00668,MESH:D001008
DB00396,MESH:D001008
DB08815,MESH:D001008
DB00882,MESH:D001008
DB00295,MESH:D001008
DB00842,MESH:D001008
DB01247,MESH:D001008
DB01068,MESH:D001008
DB01224,MESH:D001008
DB01233,MESH:D001008
DB01576,MESH:D001008
DB00641,MESH:D001008
DB00312,MESH:D001008
DB00468,MESH:D001008
DB00907,MESH:D001008
DB00985,MESH:D001008
DB01234,MESH:D001008
DB00264,MESH:D001008
DB00343,MESH:D001008
DB00450,MESH:D001008
DB00182,MESH:D001008
DB00373,MESH:D001008
DB01558,MESH:D001008
DB01611,MESH:D001008
DB00575,MESH:D001008
DB01063,MESH:D001008
DB04896,MESH:D001008
DB06700,MESH:D001008
DB00335,MESH:D001008
DB00472,MESH:D001008
DB00934,MESH:D001008
DB00260,MESH:D001008
DB00176,MESH:D001008
DB00571,MESH:D001008
